id,first_name,last_name,position,age,prime_age,year,state,country,college_id,college,stars,height,overall,finishing,shooting2,shooting3,free_throw,ballwork,rebounding,interior_defense,perimeter_defense,overall_grade,finishing_grade,shooting2_grade,shooting3_grade,free_throw_grade,ballwork_grade,rebounding_grade,interior_defense_grade,perimeter_defense_grade,pro_potential_grade,potential_grade,draft_pick_id,draft_pick,drafted_team_id,drafted_team_abbr,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,archetype,prediction,recruiting_bias_value,stamina,playtime_expectations,minutes,previous_team_id,previous_team,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,defense,created_at,updated_at,deleted_at,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,standing_reach,vertical_leap,lane_agility,max_vertical_leap,three_quarter_sprint,shuttle_run,wing_span,potential,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,relative_type,notes,is_international
5593,Lyle,Carmichael,PG,23,30,0,"American Samoa",USA,340,HCU,1,7-1,32,8,1,6,5,5,6,13,6,F,D,F,D,F,F,D,B-,F,52,B,0,,0,,0,1,0,0,0,0,1,0,0,,0,,37,0,0,0,,Dramatic,"Wants extensions",Average,"Working-Class mentality",Average,5593,0,"2025-12-11 23:55:14.215","2025-12-11 23:55:14.215",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,25,0,0,0,,,0,0,0,0,,0
5603,Stephen,Rice,SF,23,30,0,Louisiana,USA,341,GRAM,1,6-11,40,9,9,8,7,6,14,4,3,F,C,C,C,D,D,B,F,F,71,A,0,,0,,1,0,0,0,0,1,1,0,0,,0,,40,0,0,0,,Perfectionist,Average,Open-Minded,Average,"Class Clown",5603,0,"2025-12-11 23:55:21.318","2025-12-11 23:55:21.318",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,22,0,0,0,,,0,0,0,0,,0
5604,Robert,Yeager,SG,23,27,0,Illinois,USA,341,GRAM,1,7-1,32,12,10,2,14,3,5,1,8,F,C-,C+,F,B-,F,F,F,C-,26,D,0,,0,,0,0,0,1,0,0,0,0,0,,0,,46,0,0,0,,Average,Average,Average,Average,Average,5604,0,"2025-12-11 23:55:24.990","2025-12-11 23:55:24.990",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
5605,Jeffrey,Burdge,PG,23,26,0,,Sweden,341,GRAM,1,7-0,40,10,7,3,9,9,2,12,14,F,C,D,F,C-,C,F,C+,B-,47,B-,0,,0,,0,0,1,0,1,0,1,1,0,,0,,36,0,0,0,,Average,Average,Average,Average,"Sits at the front of the class",5605,0,"2025-12-11 23:55:23.165","2025-12-11 23:55:23.165",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,27,0,0,0,,,0,0,0,0,,0
5615,Timothy,Robinson,PG,23,25,0,Texas,USA,342,BCU,1,6-11,24,3,4,11,5,1,4,11,9,F,F,F,C,F,F,F,D,D,52,C+,0,,0,,0,1,0,1,0,0,1,0,0,,0,,40,0,0,0,,Focused,Average,Average,Average,Average,5615,0,"2025-12-11 23:55:33.825","2025-12-11 23:55:33.825",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,58,0,0,0,,,0,0,0,0,,0
5616,Jack,Benson,PG,23,24,0,,Russia,0,,1,6-10,19,4,5,8,3,2,2,3,9,F,F,D,C,F,F,F,F,C-,33,C+,0,,0,,0,1,0,1,0,0,1,0,0,,0,,45,0,0,0,,Frail,"I'm the starter","Prefers to play for a specific coach",Average,Average,5616,0,"2025-12-12 00:13:23.336","2025-12-12 00:13:23.336",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,5,0,0,0,,,0,0,0,0,,0
5617,Ronald,Hill,PG,23,28,0,Delaware,USA,342,BCU,1,6-10,39,7,8,7,3,8,12,6,7,F,C-,D,D,F,C,B-,C-,C-,32,C+,0,,0,,0,0,0,1,0,1,1,0,0,,0,,37,0,0,0,,Disruptive,Average,"Prefers to play in a different state",Average,Average,5617,0,"2025-12-11 23:55:31.281","2025-12-11 23:55:31.281",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,26,0,0,0,,,0,0,0,0,,0
5627,Ruben,Delgado,PF,23,30,0,"New Hampshire",USA,343,PV,2,7-0,50,11,22,6,10,4,12,12,10,F,C-,A-,F,C,F,C+,B-,C-,50,B,0,,0,,1,0,0,0,0,0,1,0,0,,0,,35,0,0,0,,Average,Average,"Prefers to play in a different state",Average,"Frequent visits to the principal",5627,0,"2025-12-11 23:55:40.311","2025-12-11 23:55:40.311",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,63,0,0,0,,,0,0,0,0,,0
5628,Robert,Travers,SF,23,27,0,,Tunisia,343,PV,1,6-10,47,2,10,17,8,12,15,8,7,F,F,C+,C+,D,C,B-,D,D,55,C+,0,,0,,0,1,0,0,1,1,1,0,0,,0,,42,0,0,0,,Average,Average,Average,Average,Average,5628,0,"2025-12-11 23:55:42.144","2025-12-11 23:55:42.144",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,50,0,0,0,,,0,0,0,0,,0
5629,Scott,Taylor,SF,23,26,0,Maryland,USA,343,PV,1,7-0,29,2,10,7,9,5,11,2,5,F,F,C-,C-,C,F,C-,F,F,48,C+,0,,0,,0,0,0,0,0,1,1,1,0,,0,,45,0,0,0,,Average,"Highest bidder",Average,"Focuses on Max Reps",Average,5629,0,"2025-12-11 23:55:44.949","2025-12-11 23:55:44.949",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,16,0,0,0,,,0,0,0,0,,0
5639,Michael,Bishop,PF,23,27,0,Iowa,USA,0,,1,6-11,29,11,8,1,7,5,5,1,5,F,C+,D,F,F,F,F,F,D,54,C+,0,,0,,1,0,1,1,1,0,0,1,0,,0,,42,0,0,0,,Eccentric,"Money motivated",Average,"Focuses on Max Weight","Less likely to get academic probation",5639,0,"2025-12-12 00:10:12.860","2025-12-12 00:10:12.860",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
5640,Martin,Malone,SF,23,25,0,"Rhode Island",USA,344,ALCN,2,6-10,47,12,4,10,7,12,11,5,5,F,C-,D,C-,F,C+,C+,F,F,1,F,0,,0,,0,1,0,0,1,0,1,0,0,,0,,45,0,0,0,,Average,Average,Average,Loud,"Takes AP classes",5640,0,"2025-12-11 23:55:52.820","2025-12-11 23:55:52.820",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,32,0,0,0,,,0,0,0,0,,0
5641,Christopher,Steffens,PF,23,29,0,"New Hampshire",USA,344,ALCN,1,7-0,34,6,3,6,3,9,6,8,11,F,C-,D,F,F,C-,F,D,C+,45,C+,0,,0,,0,1,0,1,0,1,1,1,0,,0,,41,0,0,0,,Cooperative,"Hates Cleveland",Average,Average,"Wants to finish degree",5641,0,"2025-12-11 23:55:56.034","2025-12-11 23:55:56.034",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
5651,Willie,Lovett,PF,23,28,0,Nevada,USA,0,,1,6-10,34,5,10,8,5,8,6,10,7,F,D,C-,D,D,C,D,D,D,12,D,0,,0,,1,0,1,0,1,1,0,0,0,,0,,44,0,0,0,,Disruptive,Average,Average,Average,"Class Clown",5651,0,"2025-12-12 00:07:36.334","2025-12-12 00:07:36.334",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,22,0,0,0,,,0,0,0,0,,0
5652,Gilbert,Quezada,C,23,30,0,Missouri,USA,0,,1,7-0,30,11,4,5,2,3,6,9,6,F,C,F,D,F,F,D,C,F,85,A+,0,,0,,0,0,0,0,0,0,0,0,0,,0,,36,0,0,0,,Average,Average,Average,Average,Average,5652,0,"2025-12-12 00:09:40.717","2025-12-12 00:09:40.717",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
5653,Sanjay,Wong,SG,23,26,0,,Philippines,345,SOU,1,7-1,34,6,7,9,15,3,10,3,8,F,F,C-,C,B,F,C+,F,D,17,D,0,,0,,0,0,0,1,0,1,0,0,0,,0,,42,0,0,0,,Average,Average,Average,"Skips Leg Day",Distracted,5653,0,"2025-12-11 23:56:03.668","2025-12-11 23:56:03.668",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
5663,Sean,Graben,PG,23,29,0,Oklahoma,USA,0,,1,6-10,29,1,5,9,7,11,4,3,10,F,F,F,D,D,C-,F,F,C-,54,B,0,,0,,1,1,0,1,0,1,0,1,0,,0,,38,0,0,0,,Average,Average,Average,Average,Average,5663,0,"2025-12-12 00:11:05.899","2025-12-12 00:11:05.899",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,17,0,0,0,,,0,0,0,0,,0
5664,Richard,Remm,PG,23,30,0,"New Mexico",USA,0,,1,7-0,35,9,2,6,2,10,8,2,8,F,D,F,F,F,C+,C-,F,C-,94,A+,0,,0,,0,0,1,1,0,1,0,1,0,,0,,37,0,0,0,,Average,Average,Average,Average,Average,5664,0,"2025-12-12 00:08:04.392","2025-12-12 00:08:04.392",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,23,0,0,0,,,0,0,0,0,,0
5665,Grant,Maiden,SF,23,29,0,,Greece,0,,1,7-1,23,1,4,13,10,6,3,6,3,F,F,F,B-,C,F,F,F,F,42,C,0,,0,,0,1,0,1,0,0,1,1,0,,0,,39,0,0,0,,Average,Average,Average,Average,Average,5665,0,"2025-12-12 00:12:57.197","2025-12-12 00:12:57.197",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,23,0,0,0,,,0,0,0,0,,0
5675,Juan,Martinez,C,23,24,0,,Brazil,347,UAPB,1,6-10,27,3,5,11,9,8,1,7,8,F,D,D,D,D,F,F,D,C,29,C,0,,0,,0,1,0,0,1,0,0,1,0,,0,,47,0,0,0,,Average,"Will eventually play for LeBron",Average,Average,Average,5675,0,"2025-12-11 23:56:19.815","2025-12-11 23:56:19.815",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
5676,Joseph,Petty,SG,23,26,0,Maine,USA,347,UAPB,1,7-0,25,10,6,12,7,1,1,3,7,F,C,F,C-,F,F,F,F,F,30,C,0,,0,,1,1,0,1,0,0,0,1,0,,0,,34,0,0,0,,Paranoid,Average,Average,Average,Average,5676,0,"2025-12-11 23:56:21.659","2025-12-11 23:56:21.659",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,13,0,0,0,,,0,0,0,0,,0
5677,Randy,Marek,PG,23,29,0,Tennessee,USA,0,,1,7-0,29,3,9,6,8,12,1,12,1,F,D,C-,D,D,C-,F,B-,F,34,D+,0,,0,,0,0,0,1,0,0,0,0,0,,0,,39,0,0,0,,Average,Average,Average,Average,"Borderline failing",5677,0,"2025-12-12 00:10:21.218","2025-12-12 00:10:21.218",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,28,0,0,0,,,0,0,0,0,,0
5687,Roy,Williams,SG,23,25,0,"New Mexico",USA,348,FAMU,2,7-0,45,6,5,14,10,15,8,12,2,F,D,F,C,D,B,C,C+,F,81,A+,0,,0,,0,1,0,0,1,0,0,0,0,,0,,46,0,0,0,,"Absent Minded",Average,Average,Average,"Sits at the front of the class",5687,0,"2025-12-11 23:56:30.175","2025-12-11 23:56:30.175",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,25,0,0,0,,,0,0,0,0,,0
5688,Richard,Holton,SF,23,27,0,Hawaii,USA,348,FAMU,1,6-9,31,4,12,12,3,9,3,5,8,F,F,C+,C-,D,C-,F,D,C-,45,C+,0,,0,,1,1,0,0,0,0,0,0,0,,0,,42,0,0,0,,Average,Average,Average,Average,"More likely to get academic probation",5688,0,"2025-12-11 23:56:34.801","2025-12-11 23:56:34.801",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,18,0,0,0,,,0,0,0,0,,0
5689,Gary,Andersen,SG,23,24,0,Pennsylvania,USA,348,FAMU,1,7-0,32,7,7,2,10,8,6,1,10,F,C-,C-,F,D,D,D,F,D,44,C+,0,,0,,0,0,1,0,0,0,0,1,0,,0,,45,0,0,0,,Frail,Average,Average,Average,Average,5689,0,"2025-12-11 23:56:32.292","2025-12-11 23:56:32.292",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,14,0,0,0,,,0,0,0,0,,0
5699,Melvin,Lamoureux,PG,23,24,0,Massachusetts,USA,0,,1,6-9,30,1,4,8,12,9,7,3,8,F,F,F,F,C+,C-,F,F,D,45,C+,0,,0,,1,0,0,1,1,1,0,1,0,,0,,33,0,0,0,,Average,Average,Average,Average,Average,5699,0,"2025-12-12 00:09:51.126","2025-12-12 00:09:51.126",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
5700,Salvador,Fonseca,SF,23,29,0,Minnesota,USA,349,ALST,1,7-1,43,9,9,3,4,8,11,8,12,F,C,C,F,F,C-,C-,D,B-,50,B-,0,,0,,0,0,0,1,0,1,1,0,0,,0,,38,0,0,0,,Average,"Drafted team discount",Average,Complacent,Average,5700,0,"2025-12-11 23:56:41.504","2025-12-11 23:56:41.504",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,30,0,0,0,,,0,0,0,0,,0
5711,Charles,Lohrenz,PG,23,29,0,Wyoming,USA,350,TXSO,2,7-1,56,10,4,15,10,13,12,15,9,F,C,F,C,D,C,C-,C,C,55,C+,0,,0,,0,1,0,0,0,0,1,0,0,,0,,47,0,0,0,,Average,"Championship seeking",Average,Average,"Teacher's Pet",5711,0,"2025-12-11 23:56:50.746","2025-12-11 23:56:50.746",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,75,0,0,0,,,0,0,0,0,,0
5712,David,Lingad,SG,23,25,0,,Japan,350,TXSO,1,7-0,42,10,3,7,9,13,8,5,6,F,C+,F,D,C-,C,C-,F,D,47,C,0,,0,,0,1,0,1,1,0,1,0,0,,0,,40,0,0,0,,Average,Market-driven,"Prefers to play for an up-and-coming team",Quiet,Average,5712,0,"2025-12-11 23:56:54.166","2025-12-11 23:56:54.166",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,50,0,0,0,,,0,0,0,0,,0
5713,Jeff,Hashemi,C,23,24,0,Georgia,USA,350,TXSO,1,7-1,39,11,3,15,3,3,6,13,12,F,C+,F,C+,F,F,C-,C,C,41,C,0,,0,,0,1,1,0,0,1,1,1,0,,0,,48,0,0,0,,Average,"Highest bidder",Average,Average,"Didn't come here to play school",5713,0,"2025-12-11 23:56:56.028","2025-12-11 23:56:56.028",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,21,0,0,0,,,0,0,0,0,,0
5723,Mohsen,Thom,SF,23,25,0,Massachusetts,USA,351,MSVU,1,7-1,36,11,6,8,3,2,10,5,11,F,C-,D,D,F,F,C,F,D,4,F,0,,0,,1,0,0,1,0,1,0,1,0,,0,,46,0,0,0,,Average,Average,Average,Average,Average,5723,0,"2025-12-11 23:57:05.980","2025-12-11 23:57:05.980",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,12,0,0,0,,,0,0,0,0,,0
5724,Jaime,Guerra,PG,23,27,0,"South Carolina",USA,0,,1,7-1,27,3,4,4,12,3,8,4,11,F,F,F,F,C-,D,D,D,C,41,C,0,,0,,0,0,0,0,0,0,0,0,0,,0,,37,0,0,0,,Average,Average,Average,Average,Average,5724,0,"2025-12-12 00:11:23.432","2025-12-12 00:11:23.432",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
5725,Steven,Ashdown,SG,23,26,0,"New York",USA,351,MSVU,1,7-1,40,9,3,8,5,8,6,17,8,F,D,F,C-,D,D,F,C+,C-,83,A+,0,,0,,1,1,0,0,0,0,1,1,0,,0,,45,0,0,0,,Average,Average,"Prefers to play for an up-and-coming team","Gym Rat",Average,5725,0,"2025-12-11 23:57:03.517","2025-12-11 23:57:03.517",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,51,0,0,0,,,0,0,0,0,,0
5735,Christopher,Tomasek,PF,23,28,0,,Finland,352,JXST,1,7-0,33,9,3,10,1,4,7,7,11,F,C,F,D,F,F,C-,D,C-,44,C,0,,0,,0,1,1,0,0,0,0,1,0,,0,,48,0,0,0,,Average,"Hometown hero",Average,Average,"Borderline failing",5735,0,"2025-12-11 23:57:14.918","2025-12-11 23:57:14.918",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
5736,Franklin,Marshall,C,23,28,0,Massachusetts,USA,352,JXST,1,7-0,45,14,7,4,4,4,10,8,16,F,B-,C-,F,D,F,C-,C,B,66,A,0,,0,,0,0,1,0,1,0,0,1,0,,0,,38,0,0,0,,Disloyal,Average,Average,Average,"Has other priorities",5736,0,"2025-12-11 23:57:13.010","2025-12-11 23:57:13.010",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,31,0,0,0,,,0,0,0,0,,0
5737,Matthew,Keefe,SF,23,24,0,Michigan,USA,352,JXST,1,6-11,33,6,11,6,3,9,6,2,11,F,C-,C+,D,F,D,D,F,C,47,C,0,,0,,0,1,0,0,1,0,0,1,0,,0,,39,0,0,0,,Average,Average,Average,Average,"More likely to get academic probation",5737,0,"2025-12-11 23:57:16.713","2025-12-11 23:57:16.713",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,21,0,0,0,,,0,0,0,0,,0
5747,Michael,Hall,SG,23,24,0,,Sweden,353,HART,2,7-1,43,9,11,11,9,4,11,6,12,F,C,C,C,D,F,C,F,C+,55,B,0,,0,,0,0,0,1,0,0,0,1,0,,0,,38,0,0,0,,Introvert,Average,Average,Average,Average,5747,0,"2025-12-11 23:57:23.732","2025-12-11 23:57:23.732",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
5748,Christopher,Heck,PF,23,30,0,Montana,USA,353,HART,1,7-1,35,4,8,9,9,3,10,11,10,F,F,F,C-,D,D,D,C,C-,53,B-,0,,0,,1,1,0,1,0,1,0,0,0,,0,,34,0,0,0,,Dramatic,Average,Average,"Film Room Genius",Average,5748,0,"2025-12-11 23:57:31.740","2025-12-11 23:57:31.740",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,23,0,0,0,,,0,0,0,0,,0
5749,Peter,Worth,SF,23,25,0,,Russia,353,HART,2,6-9,42,10,9,3,3,5,11,8,14,F,C-,D,F,D,F,C,D,C+,44,C,0,,0,,0,0,0,0,0,0,0,1,0,,0,,44,0,0,0,,Cooperative,Adversarial,Average,Average,Average,5749,0,"2025-12-11 23:57:25.578","2025-12-11 23:57:25.578",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
5759,Michael,Patterson,PF,23,25,0,Tennessee,USA,354,CHST,1,6-10,43,12,2,13,10,10,5,11,5,F,C-,F,B-,D,D,F,C,F,41,C,0,,0,,0,1,1,0,0,0,0,0,0,,0,,45,0,0,0,,Average,"Hates Cleveland",Average,Persistant,"Teacher's Pet",5759,0,"2025-12-11 23:57:37.935","2025-12-11 23:57:37.935",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,64,0,0,0,,,0,0,0,0,,0
5760,Jack,Scarbrough,SF,23,27,0,Montana,USA,0,,1,7-1,29,8,15,2,6,6,7,1,2,F,C-,B,F,F,D,D,F,F,45,C+,0,,0,,1,0,0,0,1,0,0,0,0,,0,,48,0,0,0,,Introvert,Average,Average,Average,Average,5760,0,"2025-12-12 00:09:55.226","2025-12-12 00:09:55.226",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,11,0,0,0,,,0,0,0,0,,0
5761,Vladimir,Locker,SG,23,28,0,"Rhode Island",USA,354,CHST,1,6-10,43,9,5,5,11,11,5,11,11,F,C,D,D,C,C,F,C-,C+,96,A+,0,,0,,1,0,1,0,0,0,1,1,0,,0,,42,0,0,0,,Extroverted,Average,Average,Average,"Values academics",5761,0,"2025-12-11 23:57:40.090","2025-12-11 23:57:40.090",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,43,0,0,0,,,0,0,0,0,,0
5771,Frederick,Fisher,PG,23,26,0,Montana,USA,0,,1,6-9,39,6,9,6,6,5,13,11,6,F,C-,D,F,D,F,C,C+,F,34,C-,0,,0,,1,0,0,1,0,1,0,0,0,,0,,43,0,0,0,,Average,Average,Average,Lazy,Average,5771,0,"2025-12-12 00:04:35.655","2025-12-12 00:04:35.655",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,1,0,0,0,,,0,0,0,0,,0
5772,David,Taylor,PF,23,27,0,Connecticut,USA,355,WAG,1,7-1,37,12,10,4,9,10,3,3,8,F,B-,D,F,D,C+,F,D,C-,41,C+,0,,0,,0,0,0,0,0,0,0,0,0,,0,,36,0,0,0,,Average,Average,Average,Average,Average,5772,0,"2025-12-11 23:57:48.471","2025-12-11 23:57:48.471",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,27,0,0,0,,,0,0,0,0,,0
5773,Douglas,Baranski,C,23,27,0,,Germany,355,WAG,2,7-0,42,5,4,13,11,13,11,4,4,F,F,F,C,C-,C,C-,F,F,54,B-,0,,0,,0,0,0,0,0,0,0,1,0,,0,,43,0,0,0,,Average,"I'm the starter",Average,"Focuses on Max Weight",Average,5773,0,"2025-12-11 23:57:46.613","2025-12-11 23:57:46.613",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,49,0,0,0,,,0,0,0,0,,0
5783,Arun,Sangalang,SF,23,29,0,Oregon,USA,356,SHU,1,6-11,38,12,19,7,9,10,2,2,5,F,C+,A-,D,C,C,F,F,D,42,C,0,,0,,1,0,0,1,0,0,0,0,0,,0,,43,0,0,0,,Average,"Highest bidder",Average,"Track Athlete",Average,5783,0,"2025-12-11 23:57:58.474","2025-12-11 23:57:58.474",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,42,0,0,0,,,0,0,0,0,,0
5784,Roderick,Bethune,SG,23,24,0,Minnesota,USA,0,,1,7-0,31,13,14,6,4,3,4,4,3,F,C+,B-,F,F,F,F,D,F,64,A,0,,0,,1,0,1,0,1,1,0,1,0,,0,,42,0,0,0,,Average,Average,Average,Average,Average,5784,0,"2025-12-12 00:10:37.783","2025-12-12 00:10:37.783",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,27,0,0,0,,,0,0,0,0,,0
5785,Jeremy,Lollis,C,23,30,0,Iowa,USA,356,SHU,3,6-9,51,11,10,8,3,11,11,8,15,F,D,C,C-,F,C,D,D,B-,91,A+,0,,0,,0,0,1,0,0,0,0,1,0,,0,,37,0,0,0,,Abrasive,Market-driven,Average,Average,"Takes AP classes",5785,0,"2025-12-11 23:57:55.682","2025-12-11 23:57:55.682",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,44,0,0,0,,,0,0,0,0,,0
5795,Richard,Rosenberg,SF,23,30,0,"American Samoa",USA,357,LEM,2,6-9,49,12,11,1,9,14,3,16,11,F,B-,C-,F,C-,C,F,B,D,16,D-,0,,0,,0,0,0,0,1,0,1,0,0,,0,,44,0,0,0,,Average,Average,Average,Average,Average,5795,0,"2025-12-11 23:58:03.462","2025-12-11 23:58:03.462",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,38,0,0,0,,,0,0,0,0,,0
5796,James,Green,PF,23,25,0,Maryland,USA,0,,1,6-9,28,9,6,9,1,1,3,11,10,F,C-,D,C-,F,F,D,C+,D,46,C+,0,,0,,1,0,1,0,1,0,0,1,0,,0,,47,0,0,0,,Average,Average,Average,Complacent,Average,5796,0,"2025-12-12 00:10:39.650","2025-12-12 00:10:39.650",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,14,0,0,0,,,0,0,0,0,,0
5797,Wilfredo,Delpino,PF,23,24,0,Pennsylvania,USA,357,LEM,1,6-11,39,6,11,10,8,7,5,10,14,F,D,C-,C,D,F,F,D,B,41,C,0,,0,,0,1,0,1,1,0,0,1,0,,0,,41,0,0,0,,Average,Average,Average,"Footwork king",Average,5797,0,"2025-12-11 23:58:06.331","2025-12-11 23:58:06.331",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
5807,Doug,Sorrell,SF,23,28,0,,Israel,0,,1,6-11,31,1,11,9,9,4,10,10,4,F,F,D,C-,C-,F,D,D,F,73,A,0,,0,,1,0,0,0,0,1,0,1,0,,0,,40,0,0,0,,Abrasive,Average,Average,Average,Average,5807,0,"2025-12-12 00:09:27.697","2025-12-12 00:09:27.697",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,6,0,0,0,,,0,0,0,0,,0
5808,Nathan,Barry,C,23,29,0,"District of Columbia",USA,0,,1,6-11,29,7,10,5,3,8,7,1,1,F,F,C,D,F,D,D,F,F,45,C,0,,0,,1,0,0,0,1,0,0,0,0,,0,,33,0,0,0,,Abrasive,Average,Average,"Center of Attention",Average,5808,0,"2025-12-12 00:11:39.491","2025-12-12 00:11:39.491",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,31,0,0,0,,,0,0,0,0,,0
5809,Craig,Hill,SG,23,30,0,,Cameroon,358,FDU,1,7-1,39,3,5,12,10,11,7,4,15,F,D,D,C-,D,C+,C-,F,B-,41,C+,0,,0,,0,0,0,1,0,1,0,1,0,,0,,37,0,0,0,,Average,"Hometown hero",Average,Average,Average,5809,0,"2025-12-11 23:58:15.421","2025-12-11 23:58:15.421",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,34,0,0,0,,,0,0,0,0,,0
5819,Flavio,Garcia,C,23,27,0,,Cuba,359,STO,2,7-1,40,7,6,3,11,11,10,9,4,F,D,F,F,C,C-,C-,C,F,43,C+,0,,0,,0,1,1,1,1,1,1,1,0,,0,,41,0,0,0,,Disruptive,Average,Average,Average,Average,5819,0,"2025-12-11 23:58:23.160","2025-12-11 23:58:23.160",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,11,0,0,0,,,0,0,0,0,,0
5820,Quang,Kang,PG,23,30,0,Hawaii,USA,359,STO,1,7-0,33,4,7,5,9,8,10,3,6,F,D,C-,F,D,D,C+,F,C-,32,C-,0,,0,,0,0,0,1,1,1,0,1,0,,0,,37,0,0,0,,Average,Average,Average,Average,Average,5820,0,"2025-12-11 23:58:26.929","2025-12-11 23:58:26.929",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,18,0,0,0,,,0,0,0,0,,0
5821,Todd,Mcclamroch,PF,23,24,0,,Ukraine,359,STO,1,7-1,41,12,11,4,6,9,10,3,3,F,C-,C,F,D,D,C,F,F,49,C+,0,,0,,0,0,0,0,0,1,1,0,0,,0,,48,0,0,0,,Average,Adversarial,Average,Average,"Teacher's Pet",5821,0,"2025-12-11 23:58:25.062","2025-12-11 23:58:25.062",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,26,0,0,0,,,0,0,0,0,,0
5831,Jeffrey,Kelley,SF,23,26,0,,Russia,292,SIE,1,7-1,37,11,8,5,3,7,7,9,6,F,C+,F,F,F,C-,C-,C,D,46,B-,0,,0,,0,0,0,1,1,0,1,1,0,,0,,45,0,0,0,,Average,Average,"Prefers to play in a different state",Average,Average,5831,0,"2025-12-11 23:46:49.004","2025-12-11 23:46:49.004",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,22,0,0,0,,,0,0,0,0,,0
